,ChannelName,VideoIndex,VideoID,VideoTitle,Label
17785,햄지,165.0,JYNabNMP480,리얼먹방:) 새(?)빨간 어묵꼬치 & 떡꼬치 (ft.김말이) ★ 디저트는 샐러드빵 ㅣSpicy Eomuk & Tteokbokki ㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17786,햄지,164.0,AF2XjxAqtzY,리얼먹방:) 물냉면 VS 돼지국밥 ★ 살기위한 해장먹방.....ㅣSundae gukbap & NaengmyeonㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17787,햄지,163.0,StSsUsqETUw,"리얼먹방:) 눈꽃치즈곱창 & 야채막창★ ft. 소주,계란찜,주먹밥ㅣGopchang & MakchangㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17788,햄지,162.0,uCuGYFXLUWE,"리얼먹방:) 다 먹을때까지 뜨거운 돌판 ""양념목살구이"" ★ ft.김장김치ㅣGalbiㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17789,햄지,161.0,6fPTXRA2apQ,"리얼먹방:) 밥도둑 ""묵은지 닭볶음탕"" ★ 바삭바삭 부추전 ㅣKimchi Dak-bokkeum-tangㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17790,햄지,160.0,vZKkx9d85Tw,"리얼먹방:) 소머리국밥, 붕어찜, 만두, 케밥 MUKBANG ★ ft.경안전통시장,귤농장,도자체험ㅣGwangju-si, Gyeonggi-doㅣREAL SOUNDㅣ",0.0
17791,햄지,159.0,WZXurLMjhyQ,"리얼먹방:) 생 소갈비구이 & 김치말이국수 ★ ft.명이나물,마늘장아찌ㅣGalbi (Grilled Beef Rib)ㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17792,햄지,158.0,dFTe01l6ktE,"리얼먹방:) 젓갈먹방!! 명란젓,어리굴젓,낙지젓 & 돌솥밥 ★ ft. 계란후라이,백김치,김ㅣSalted octopus & oystersㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17793,햄지,157.0,qD91KSwbbx0,"리얼먹방:) ""토마토 미트소스"" 리가토니 파스타 ★ 디저트는 꿀사과!!ㅣRagut sauce Rigatoni PastaㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17794,햄지,156.0,j0AVpZuazpE,리얼먹방:) 햄지's 요리모음🔪 7탄!!!ㅣPART 7★HAMZY’s Cooking COMPILATIONS7 ㅣREAL SOUNDㅣASMR MUKBANGㅣEATING SHOWㅣ,0.0
17795,햄지,155.0,sabYcBcR5WI,"리얼먹방:) 집밥 ★청국장,메추리알장조림,갈치구이,알타리김치,비엔나소세지,김ㅣKorean Home MealㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17796,햄지,154.0,i8CX4pg-m7w,"리얼먹방:) 5가지맛 닭다리 순살치킨 & 양념감자튀김 ★ ft.맥주,치즈볼ㅣKorean Chicken & BeerㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17797,햄지,153.0,YcUKUwhMCMo,"리얼먹방:) 양배추쌈,구운김,오리햄,명이나물 (ft.참치,양념간장) ★ 쌈에 진심인 한국인😎ㅣSSAM BAPㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17798,햄지,152.0,QRiZH8qeMfM,리얼먹방:) 초심먹방! 굴 듬뿍 넣은 굴짬뽕라면 (ft. 알타리김치) ★ 디저트는 딸기ㅣOyster Ramyun & StrawberryㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17799,햄지,151.0,3lLOQsddWIk,"리얼먹방:) 고추장소불고기 & 배추된장국★ ft.백김치,쌈채소ㅣGochujang BulgogiㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17800,햄지,150.0,0L4le_-H6e4,리얼먹방:) 매콤한 알찜에 소주한잔!! ★낙지랑 새우도 추가했어요😎ㅣAL JJIM & SOJUㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17801,햄지,149.0,G_EbiGjoa0s,리얼먹방:) 김치비빔국수 만들기 ★ 태워먹은😭 치즈돈까스ㅣKimchi Guksu & Cheese Pork cutletㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17802,햄지,148.0,QgQvh9i6CDw,"리얼먹방:) 설이니까 돼지갈비 만들어봤어요 ★ ft. 여러가지 전, 김치ㅣDwaejigalbi & JeonㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17803,햄지,147.0,5RtoycY8c-E,"리얼먹방:) 자메이카통다리에 맥주한잔 ★ ft. 치밥,멘보샤,치즈볼 ㅣBBQ Jamaican Chicken & BeerㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17804,햄지,146.0,fMG9ZAcnruE,"리얼먹방:) 수제햄으로 만든 부대찌개 ★ ft.라면사리,백김치ㅣBudaejjigaeㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17805,햄지,145.0,kMxHFdv_Okk,"리얼먹방:) 집밥 햄지백반 ★ 고추장찌개,굴비,무생채,시금치무침,분홍소세지ㅣKorean Home MealㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17806,햄지,144.0,4umSGcFyRXQ,"리얼먹방:) 매운 국물닭발에 깍두기(?) ★ ft.계란말이,참치마요주먹밥ㅣDakbal (Spicy chicken feet)ㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17807,햄지,143.0,j2-3MpV22cc,리얼먹방:) 얼큰 고추장칼국수 & 표고버섯탕수육 만들기ㅣKalguksu & TangsuyukㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17808,햄지,142.0,YHOLW5jrQWg,리얼먹방:) 로제떡볶이 집에서도 만들수 있어요!! ★ ft.단무지무침ㅣRose TteokbokkiㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17809,햄지,141.0,BKfLza3_NkY,리얼먹방:) 새우 듬뿍~ 리얼 새우버거!! ★ 꼭 만들어보세요👍ㅣReal Shrimp BurgerㅣREAL SOUNDㅣASMR MUKBANGㅣ,1.0
17810,햄지,140.0,iEOKNlOYsEs,리얼먹방:) 낙곱새에 소주한잔 ★ 디저트는 치즈볶음밥🤣ㅣNakgopsaeㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17811,햄지,139.0,L6X3c-9HTEI,리얼먹방:) 양푼 갈치조림 만들기 ★ ft. 들기름 두부 부침ㅣGalchi-jorimㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17812,햄지,138.0,zMeLvjdneYo,"리얼먹방▶ 너무 쉬운 ""쫄면"" 레시피 ☆ ft.군만두ㅣ Jjolmyeon & MandooㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17813,햄지,137.0,cxMHGvseQ5U,"리얼먹방▶ 재료 왕창 추가한 ""마라탕"" ☆ ft.계란볶음밥,꿔바로우ㅣMalatangㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17814,햄지,136.0,nGIZdRk7kfY,"리얼먹방▶ ""누룽지닭백숙"" 이번엔 성공했어요🤣ㅣNurungji Baeksook & KimchiㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17815,햄지,135.0,rEbP0XkMFqE,"리얼먹방▶ ""신전떡볶이"" 숟가락으로 퍼먹기 ☆ ft.순대,튀김,스팸마요컵밥ㅣCheese TteokbokkiㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17816,햄지,134.0,NUfaadwWsRQ,"리얼먹방▶ 뼈가 쏙쏙 ""묵은지 등갈비찜"" ☆ 밥도둑이 따로 없음😎ㅣKimchi-jjimㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17817,햄지,133.0,q5ll_zDh-lg,"리얼먹방▶ 냉동삼겹살 & 볶음밥 ☆ 이것이 코리안BBQ (ft.김치,콩나물무침,부추무침,팽이버섯)ㅣSamgyeopsalㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17818,햄지,132.0,gJV2zLfqb_o,"리얼먹방▶ 집밥한상 ☆ LA갈비,우거지갈비탕,깐새우장,섞박지ㅣLA GalbiㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17819,햄지,131.0,7wYQzy4C3aE,"리얼먹방▶ ""콘치즈불닭볶음면"" & 왕새우튀김 ☆ 역시 알려주는대로 먹어야 제일 맛있음ㅣCorn Cheese Buldak NoodlesㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17820,햄지,130.0,yGzw1n5GudU,"리얼먹방▶햄지네 백반☆꽁치김치찌개,불고기,비엔나소세지,김,쌈ㅣKorean Home MealㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17821,햄지,129.0,2FPFyYSRdnI,"리얼먹방▶ 매콤 갑오징어볶음 & 통찜 ☆ ft.소면사리,맥주ㅣOjingeo-bokkeum(Spicy stir-fried squid)ㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17822,햄지,128.0,PJ2SzHmBFDs,"리얼먹방▶ 편의점음식 먹방! ☆ 컵라면,도시락,삼각김밥,샌드위치,디저트ㅣKorean convenience store foodㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17823,햄지,127.0,pz34v2_dNIA,리얼먹방▶ 뚝배기 치즈밥 & 도토리묵 오이냉국 ☆ 냉탕온탕 조합🤣ㅣCheese RiceㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17824,햄지,126.0,aAKzpTylcfU,리얼먹방▶ 제철 쭈꾸미 샤브샤브 ☆ 먹물 육수에 칼국수 사리🤤ㅣJjukkumi (Small octopus) shabu shabuㅣREAL SOUNDㅣASMR MUKBANGㅣ,1.0
17825,햄지,125.0,awfueYQHsY0,리얼먹방▶ 총각김치 볶음밥 & 달래 된장찌개 ☆ ft.에그스크램블(?) ㅣRadish Kimchi Fried RiceㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17826,햄지,124.0,QuGZv492jLI,"리얼먹방▶""크리스피 통삼겹"" & 비빔면 ☆ 맥주 안주로 최고👍ㅣCrispy Samgyeopsal (Porkbelly)ㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17827,햄지,123.0,PTvb1iJln3g,"리얼먹방▶ 스테이크에 맥주한잔 (ft.까르보나라파스타,함박로제파스타) ☆ 우리집이 ""홈스토랑""ㅣSteak & PastaㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17828,햄지,122.0,04FEN9IUOV8,"리얼먹방▶ 순대곱창볶음에 소주한잔 (ft,머릿고기) ☆ 볶음밥으로 마무으리ㅣSundae-GobchangㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17829,햄지,121.0,_qUyFsL83y0,"리얼먹방▶ 육회비빔면 유행 다 지나고 먹어보기 ☆ 디저트는 ""초코케이크""ㅣYukhoe Bibimmyun & Chocolate CakeㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17830,햄지,120.0,ETqk0Qzq1WY,리얼먹방▶ 한우 아롱사태&스지 수육에 소주한잔☆집에서도 1시간이면 고급 술안주 가능👍ㅣKorean Beef Suyuk & SOJUㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17831,햄지,119.0,B5KSkQPPkX0,"리얼먹방▶""유니자장면"" 집에서 간단하게👍☆ 잘 익은 파김치 & 섞박지ㅣJjajangmyeon & KimchiㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17832,햄지,118.0,hGkxJzYsEr8,리얼먹방▶ 한우초밥 & 연어초밥 만들기☆ ft.맥주한잔ㅣSalmon & Beef SushiㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17833,햄지,117.0,0rHX2D8YMmM,"리얼먹방▶ ONE팬 순두부찌개 & 계란밥,소세지 ☆ 집밥먹방ㅣSundubu-jjigae&SausageㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17834,햄지,116.0,fEbz5zo5u9s,"리얼먹방▶ 쭈곱새(쭈꾸미,새우,곱창볶음 )&소주☆디저트(?)는 볶음밥ㅣ Spicy Stir Fry Octopus, ShrimpㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17835,햄지,115.0,dh5AbJdbIws,"리얼먹방▶ 초간단 찹쌀""누룽지통닭"" 만들기 ☆ ft.파김치,맥주ㅣNurungji-TongDakㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17836,햄지,114.0,vyfUCRG2xBw,"리얼먹방▶ 볼때는 많은데 먹어보면 모자라는""조개전골""☆ ft.칼국수사리,소주ㅣClam SoupㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17837,햄지,113.0,YVJoZkHSRJE,"리얼먹방▶ 간장게장vs양념게장(?) 둘다먹자!! ☆ ft,계란후라이,김ㅣSoy & Spicy Seasoned raw crabㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17838,햄지,112.0,33Y-74cz9O0,"리얼먹방▶ 오늘 야식은 ""떡만두 틈새라면""☆ 디저트는 시원한 수박ㅣRamyun & WatermelonㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17839,햄지,111.0,LOdSJINf3YU,"리얼먹방▶ 유명 맛집 한우""소꼬리찜"" 따라해보기☆ ft.압력솥,소주,소면사리ㅣBraised OxtailㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17840,햄지,110.0,1ckWrsOmCrs,"리얼먹방▶ 김밥전 & 와사비참치마요김밥 ☆ 시금치된장국,무생채 레시피ㅣGimbapㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17841,햄지,109.0,vERY3y8d5yw,"리얼먹방▶ 로제치킨 & 자메이카통다리에 수제맥주 한잔!! ☆ ft.초코볼,치밥ㅣKorean Chicken BBQㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17842,햄지,108.0,ixRItvS0M-o,"리얼먹방▶ ""육전""&파절이 조합 얼마나 맛있게요(?) ☆ 비빔국수 양념장 황금레시피ㅣYukjeon & BibimGuksuㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17843,햄지,107.0,aHSu1yXPevA,"리얼먹방▶ 오늘 야식은 걸쭈~~욱한 ""해물볶음짬뽕 & 찹쌀탕수육""ㅣStir Fry Seafood Jjampong & TangsuyukㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17844,햄지,106.0,HHyqp9s2dHE,"리얼먹방▶ 돌솥 낙지젓갈 버터 비빔밥(?) & 미역오이냉국 ☆ ft.용가리치킨,계란후라이ㅣSpicy Octopus BibimbapㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17845,햄지,105.0,-JVDlEoSMXo,"리얼먹방▶ 매콤크림파스타 & 봉골레파스타 ＆ 우삼겹필라프 ☆ ft.윙봉,해쉬브라운ㅣPasta & PilafㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17846,햄지,104.0,vh319Or4uXw,"리얼먹방▶ 맛있어서 욕 나오는 뚝배기 ""쫄볶이""☆ ft.망해버린 순대튀김ㅣjjolmyun tteokbokkiㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17847,햄지,103.0,VWi9nMCghjE,"리얼먹방▶ 오늘 야식은 피자 당첨!! ☆ ft.스파게티,치즈스틱ㅣPizza & SpaghettiㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17848,햄지,102.0,x-34Ua8NNWE,"리얼먹방▶ 오늘의 집밥 ☆ 차돌된장찌개,미니돈까스,오이지,미나리무침,김ㅣKorean Home MealㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17849,햄지,101.0,poK3rsIKtlU,리얼먹방▶ 비싸지만 너무 맛있는 랍스터&대게 ☆ 대게 맛있는 랍스터 라면ㅣLobster & CrabㅣREAL SOUNDㅣASMR MUKBANGㅣ,1.0
17850,햄지,100.0,cOiuUUM6Jss,"리얼먹방▶ 나이 먹으니까 맛있는(?) ""콩국수""☆ 배추겉절이 만들기 (ft.열무김치,참외)ㅣKongGukSuㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17851,햄지,99.0,S3zhQ1x5d98,"리얼먹방▶ 추앙하는 ""냉동식품 & 짜장범벅""☆ ft.석박지ㅣjjajang ramyun & Frozen foodㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17852,햄지,98.0,IuL5YUO1gDg,리얼먹방▶ 통 우럭 매운탕 & 우럭회에 소주 한잔 ☆ ft.라면사리ㅣRockfish maeuntang & SOJUㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17853,햄지,97.0,icRzptI007k,"리얼먹방▶ 대왕""소갈비찜 만들기""☆ ft.잘 익은 파김치ㅣGalbi-jjim & Spring Onion KimchiㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17854,햄지,96.0,FqSeroWHQXY,"리얼먹방▶ 후라이드치킨에서 새우맛이(?) & 맥주☆ ft.소떡소떡,어니언링,치즈볼ㅣKorean ChickenㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17855,햄지,95.0,g7AImjPKg64,"리얼먹방▶ 악마의 기름...바삭한 ""대창구이""& 소주 ☆ 초간단 부추무침 ㅣDae-Chang (Cow Intestine)ㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17856,햄지,94.0,CxOrQr0bF4I,리얼먹방▶ 너무 매운(?) 고추 짜장면 & 사천탕수육 ☆ ft.연태고량주ㅣSpicy jjajangmyun & TangsuyukㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17857,햄지,93.0,LJYpT-xl2dk,"리얼먹방▶ 돌솥밥,제육볶음,낙지젓갈,배추된장국 (ft.호박잎,양배추) ☆""집밥먹방""ㅣHealthy Korean Home MealㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17858,햄지,92.0,VeLd2SQgeM8,"리얼먹방▶""뒷고기"" 돼지특수부위 & 시원한 냉면 ☆ ft.복분자ㅣKorean BBQㅣREAL SOUNDㅣASMR MUKBANGㅣ",0.0
17859,햄지,91.0,0DHSUyNP3u4,리얼먹방▶ 입맛 없을땐 콩나물밥 & 청국장 ☆ ft.엄마표 고추장아찌ㅣBean Sprouts Rice & CheonggukjangㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17860,햄지,90.0,3RPwGxnOPbw,"리얼먹방▶ 소주를 부르는 ""대창 닭볶음탕"" ☆ 닭볶음탕 레시피ㅣDak-bokkeum-tangㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17861,햄지,89.0,yGwajqcjs6A,리얼먹방▶ 삼겹살+파스타(?) 의외로 맛있는 조합 ☆ 매운맛&간장맛ㅣSamgyeopsal (Pork Belly) PastaㅣREAL SOUNDㅣASMR MUKBANGㅣ,0.0
17862,햄지,88.0,Wb_p2-Y4QhA,"리얼먹방▶ 열무보리비빔밥 & 된장찌개 ☆ ft.치킨너겟,비엔나ㅣYoung Radish BibimbabㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17863,햄지,87.0,t939L9KqLQE,"리얼먹방▶ 통 돼지""김치찌개"" ☆ ft.계란말이,김ㅣKimchi jjigaeㅣREAL SOUNDㅣMUKBANGㅣ",0.0
17864,햄지,86.0,fDdoEoSzR0g,"리얼먹방▶너무 매운 ""엽떡"" (ft.모듬튀김,계란야채죽) ☆ 디저트는 아이스크림ㅣSpicy TteokbokkiㅣREAL SOUNDㅣMUKBANGㅣ",1.0
17865,햄지,85.0,fLcMz-ce7gQ,리얼먹방▶ 남은 잡채로 잡채밥 만들기 (ft.육개장) ☆ 오이 피클(?)김치(?)ㅣJapchae bap & YukgaejangㅣREAL SOUNDㅣMUKBANGㅣ,1.0
17866,햄지,84.0,heUIplscD2I,리얼먹방▶불족발🔥&미니족발 ☆ ft.맥주ㅣSpicy Jokbal & BeerㅣREAL SOUNDㅣMUKBANGㅣ,0.0
17867,햄지,83.0,sCTsOuhCsoY,리얼먹방▶꽃게튀김 & 내장볶음밥 만들기 ☆ 튀김은 사먹는걸로....ㅣFried Crab & Chili SauceㅣREAL SOUNDㅣMUKBANGㅣ,0.0
17868,햄지,82.0,lGLxytSMPho,리얼먹방▶진짜 맛있는 LA갈비 만들기 ☆ 열무김치&배추김치ㅣLA Galbi & KimchiㅣREAL SOUNDㅣMUKBANGㅣ,1.0
17869,햄지,81.0,EU7WzrDyi8U,"리얼먹방▶모자랄땐 소면 추가!! 김치국수라면☆디저트는 ""크림찹쌀떡""ㅣKimchi Ramyun & Cream ""Tteok""ㅣREAL SOUNDㅣASMR MUKBANGㅣ",1.0
17870,햄지,80.0,79QY0maqT7g,외국인들은 이걸 왜 그렇게 싫어할까요 #shorts,0.0
17871,햄지,79.0,tSPSl9nqIF4,"리얼먹방▶치즈""불막창""에 소주한잔 캬~~ ☆ 주먹밥 만드려다 까먹은건 비밀....ㅣSpicy Cheese MakChang & SojuㅣREAL SOUNDㅣMUKBANGㅣ",1.0
17872,햄지,78.0,y-Nb0bUNoqY,깍두기 넣고 볶아보세요 #shorts,0.0
17873,햄지,77.0,Ge_MECH95Eo,리얼먹방▶분식집 스타일 야채튀김 & 오징어튀김 만들기☆ ft.맥주ㅣDeep Fried Vegetable & SquidㅣMUKBANGㅣ,0.0
17874,햄지,76.0,IDA-Rs1C7gM,돼지 껍데기를 튀겼어요 #shorts,0.0
17875,햄지,75.0,cfSAjSJMErY,"리얼먹방▶압력솥에 만들면 토종닭도 부들부들 ☆ 닭백숙 & 배추겉절이 만들기ㅣWhole Chicken Soup ""Dak-baeksuk"" & Fresh KimchiㅣMUKBANGㅣ",1.0
17876,햄지,74.0,5esjtVSQq2c,탄거 아니에요 #shorts,0.0
17877,햄지,73.0,tNg1ZrWcvKg,"리얼먹방▶추석 집밥 한상☆양념목살구이, 차돌된장짜글이, 낙지볶음 대창사리, 모둠전ㅣKorean Home FoodㅣMUKBANGㅣ",1.0
17878,햄지,72.0,SpNRPuaovAo,볶음밥 안먹으면 죄 #shorts,0.0
17879,햄지,71.0,YXfOm_vVo_E,리얼먹방▶한국인특 열무국수 반찬은 열무김치(?) ☆ 치즈돈까스ㅣYoung Radish Kimchi Noodle ☆ Cheese pork cutletㅣMUKBANGㅣ,0.0
17880,햄지,70.0,L4wQ0tF2wU4,외국인들이 보면 기겁하는 육회비빔면 #shorts,0.0
17881,햄지,69.0,rF9tT1ee4JI,리얼먹방▶스키야키 계란에 푸~욱 찍어서 맥주한잔!! ☆ ft.우동사리ㅣSukiyaki & BeerㅣMUKBANGㅣ,0.0
17882,햄지,68.0,9imykZpc00c,짜장라면에 계란 몇개가 적당해요? #shorts,0.0
17883,햄지,67.0,PE7qunfXxbg,"리얼먹방▶가리비 원없이 먹고싶었어요☆""치즈가리비""구이에 소주 한잔!! (ft.컵라면)ㅣCheesy Scallop & Soju (ft. Cup Noodle)ㅣMUKBANGㅣ",1.0
17884,햄지,66.0,WJoVqRBvkWA,소고기초밥 vs 연어초밥 #shorts,0.0
17885,햄지,65.0,-xaRwEhrVsc,"리얼먹방▶고추장닭날개 & 간장윙봉 고민하지말고 둘다 만들기!! ☆ ft.맥주,치밥ㅣGochujang & Soy Chicken Wing DrummettesㅣMUKBANGㅣ",1.0
17886,햄지,64.0,SdHCQy9Bu0U,순두부찌개 먹고 입천장 까짐ㅋㅋ #shorts,0.0
17887,햄지,63.0,Hc7JkoZW9Lk,"리얼먹방▶내맘대로 토핑 ""즉석떡볶이""☆볶음밥으로 마무리~~ㅣTteokbokkiㅣMUKBANGㅣ",1.0
17888,햄지,62.0,ZgDPFuwEIzU,낙곱새 말고 쭈곱새 #shorts,0.0
17889,햄지,61.0,S-1RWAAWuuE,SUB:) 다이아몬드버튼 언박싱 & 한우케이크 먹방!!ㅣDiamond Awards Unboxing & Hanwoo(Korean Beef) CakeㅣMUKBANGㅣ,1.0
17890,햄지,60.0,2rRhDU8K0VQ,누룽지통닭을 집에서? #shorts,0.0
17891,햄지,59.0,rC8-sdEXcZU,리얼먹방▶치밥이 땡기는 날....☆ 슈프림골드 양념치킨 & 양배추샐러드ㅣYangnyeom-Chicken with RiceㅣMUKBANGㅣ,1.0
17892,햄지,58.0,k9Q7IF_L7vM,초간단 조개전골 #shorts,0.0
17893,햄지,57.0,ePB2QPF99uw,"리얼먹방▶너무 맛있는""순두부참치김치찌개""☆남은 카레에 소세지,계란후라이 토핑ㅣKorean style curry & Kimchi jjigaeㅣMUKBANGㅣ",1.0
17894,햄지,56.0,F1o2tvkt1YA,간장게장 비쥬얼 무엇?#Shorts,0.0
17895,햄지,55.0,w4Igz_Au-Aw,리얼먹방▶대왕 소갈비찜 매운버전☆감자 으깨서 양념이랑 쓱쓱 비벼먹으면 너무 맛있음ㅠㅣSpicy SoGalbi-jjim(Braised Spicy Beef Ribs)ㅣMUKBANGㅣ,1.0
17896,햄지,54.0,7l-JGOe7M-U,하나는 모자라고 둘은 너무 많을때 #shorts,0.0
17897,햄지,53.0,sxA8UYS3Zd8,리얼먹방▶차돌박이+송이버섯(?) 맛 없으면 이상한 라면☆디저트는 생크림빵ㅣBeef Brisket+Matsutake RamyunㅣMUKBANGㅣ,0.0
17898,햄지,52.0,Wi4paRbxVkQ,집에서 소꼬리찜을?? #shorts,0.0
17899,햄지,51.0,EMcDDADyZTA,"리얼먹방▶초간단 소고기,야채 샤브샤브☆칼국수,야채죽 먹으려고 샤브샤브 먹는사람(?)ㅣBeef Shabu ShabuㅣMUKBANGㅣ",1.0
17900,햄지,50.0,ZCyPYg2rzAM,"리얼먹방▶돌판에 올린 삼선짜장면☆엄마 집에서 파김치,석박지 수혈🤣ㅣJjajangmyeon & KimchiㅣMUKBANGㅣ",1.0
17901,햄지,49.0,E7XMQ5N6fxo,"리얼먹방▶바삭 쫄깃 ""등심탕수육"" 만들기☆얼음컵 맥주🍺ㅣTangsuyuk & BeerㅣMUKBANGㅣ",0.0
17902,햄지,48.0,GSBAnCcQqA8,"리얼먹방▶술이 술술 ""송이버섯,차돌박이,관자"" 삼합!!ㅣSAMHAPㅣMUKBANGㅣ",0.0
17903,햄지,47.0,pRPwqpgZ4Dw,"리얼먹방▶쌀쌀해지면 생각나는 양곱창전골 ☆ 양대창구이,깍두기양밥,소주ㅣGopchang-jeongol & SojuㅣMUKBANGㅣ",1.0
17904,햄지,46.0,qq5Ozqp9zdU,"리얼먹방▶매일 먹고 싶은 집밥☆돼지불고기백반,꽁치김치찌개,반찬들ㅣKorean Home MealㅣMUKBANGㅣ",1.0
17905,햄지,45.0,mDyo3H5iUCk,"리얼먹방▶이거(?) 하나 추가하면 아주 특별한 수육 완성☆ft.항정살,막걸리사이다ㅣBossam Kimchi & SuyukㅣMUKBANGㅣ",0.0
17906,햄지,44.0,Y7QOcW9HQuE,리얼먹방▶불닭볶음면 & 우삼겹구이☆디저트는 아이스크림ㅣBuldak Spicy Noodles & Grilled Beef LoinㅣMUKBANGㅣ,1.0
17907,햄지,43.0,jimsWQ6a_U4,리얼먹방▶전어 통으로 먹으니까 맛있네요(?) ☆ 대하구이&전어회에 소주한잔ㅣ Raw Gizzard Shad Fish & Grilled King PrawnㅣMUKBANGㅣ,1.0
17908,햄지,42.0,ALXQDajXfiQ,"리얼먹방▶된장밥을 먹기 위해  투뿔2+ 꽃등심을 구웠습니다...☆ft.파김치,소주ㅣBest Grade Grilled Hanwoo & Soybean RiceㅣMUKBANGㅣ",0.0
17909,햄지,41.0,rna-BYoZ-V4,"리얼먹방:) 너무 맛있는 엄마표 양념게장★ft.갓김치,계란후라이ㅣYangnyeom-gejangㅣMUKBANGㅣ",0.0
17910,햄지,40.0,gWetXZA9v98,"리얼먹방:) 대패삼겹두루치기....이거 완전 밥도둑★ft.들기름두부구이,볶음밥ㅣSpicy Stir-fried Thin Pork BellyㅣMUKBANGㅣ",0.0
17911,햄지,39.0,pXB8lv4eTRg,"리얼먹방:) 해삼내장 고노와다 비빔밥😲★ft.바지락된장찌개,가자미구이,갈치구이ㅣBibimbab with Sea Cucumber☆ Grilled FishㅣMUKBANGㅣ",0.0
